Points with non-zero HEIDI values:
Point 0 -> Point 0, HEIDI Value: 3.0000
Point 253 -> Point 97, HEIDI Value: 1.0000
Point 253 -> Point 139, HEIDI Value: 1.0000
Point 253 -> Point 142, HEIDI Value: 1.0000
Point 253 -> Point 143, HEIDI Value: 1.0000
Point 253 -> Point 167, HEIDI Value: 1.0000
Point 253 -> Point 221, HEIDI Value: 1.0000
Point 253 -> Point 240, HEIDI Value: 1.0000
Point 253 -> Point 275, HEIDI Value: 1.0000
Point 254 -> Point 4, HEIDI Value: 1.0000
Point 254 -> Point 5, HEIDI Value: 1.0000
Point 254 -> Point 76, HEIDI Value: 1.0000
Point 254 -> Point 90, HEIDI Value: 1.0000
Point 254 -> Point 92, HEIDI Value: 1.0000
Point 254 -> Point 94, HEIDI Value: 1.0000
Point 254 -> Point 98, HEIDI Value: 1.0000
Point 254 -> Point 113, HEIDI Value: 1.0000
Point 254 -> Point 115, HEIDI Value: 1.0000
Point 254 -> Point 139, HEIDI Value: 1.0000
Point 254 -> Point 155, HEIDI Value: 1.0000
Point 254 -> Point 158, HEIDI Value: 1.0000
Point 254 -> Point 191, HEIDI Value: 1.0000
Point 254 -> Point 197, HEIDI Value: 1.0000
Point 254 -> Point 222, HEIDI Value: 1.0000
Point 254 -> Point 266, HEIDI Value: 1.0000
Point 254 -> Point 278, HEIDI Value: 1.0000
Point 254 -> Point 289, HEIDI Value: 1.0000
Point 254 -> Point 296, HEIDI Value: 1.0000
Point 255 -> Point 6, HEIDI Value: 1.0000
Point 255 -> Point 21, HEIDI Value: 1.0000
Point 255 -> Point 23, HEIDI Value: 1.0000
Point 255 -> Point 34, HEIDI Value: 1.0000
Point 255 -> Point 38, HEIDI Value: 1.0000
Point 255 -> Point 41, HEIDI Value: 1.0000
Point 255 -> Point 68, HEIDI Value: 1.0000
Point 255 -> Point 93, HEIDI Value: 1.0000
Point 255 -> Point 109, HEIDI Value: 1.0000
Point 255 -> Point 168, HEIDI Value: 1.0000
Point 255 -> Point 169, HEIDI Value: 1.0000
Point 255 -> Point 189, HEIDI Value: 1.0000
Point 255 -> Point 213, HEIDI Value: 1.0000
Point 255 -> Point 226, HEIDI Value: 1.0000
Point 255 -> Point 228, HEIDI Value: 1.0000
Point 255 -> Point 229, HEIDI Value: 1.0000
Point 256 -> Point 7, HEIDI Value: 1.0000
Point 256 -> Point 43, HEIDI Value: 1.0000
Point 256 -> Point 60, HEIDI Value: 1.0000
Point 256 -> Point 70, HEIDI Value: 1.0000
Point 256 -> Point 141, HEIDI Value: 1.0000
Point 256 -> Point 209, HEIDI Value: 1.0000
Point 256 -> Point 218, HEIDI Value: 1.0000
Point 256 -> Point 245, HEIDI Value: 1.0000
Point 256 -> Point 252, HEIDI Value: 1.0000
Point 256 -> Point 263, HEIDI Value: 1.0000
Point 256 -> Point 273, HEIDI Value: 1.0000
Point 256 -> Point 280, HEIDI Value: 1.0000
Point 257 -> Point 9, HEIDI Value: 1.0000
Point 257 -> Point 26, HEIDI Value: 1.0000
Point 257 -> Point 59, HEIDI Value: 1.0000
Point 257 -> Point 71, HEIDI Value: 1.0000
Point 257 -> Point 119, HEIDI Value: 1.0000
Point 257 -> Point 138, HEIDI Value: 1.0000
Point 257 -> Point 146, HEIDI Value: 1.0000
Point 257 -> Point 151, HEIDI Value: 1.0000
Point 257 -> Point 152, HEIDI Value: 1.0000
Point 257 -> Point 160, HEIDI Value: 1.0000
Point 257 -> Point 170, HEIDI Value: 1.0000
Point 257 -> Point 195, HEIDI Value: 1.0000
Point 257 -> Point 201, HEIDI Value: 1.0000
Point 257 -> Point 241, HEIDI Value: 1.0000
Point 257 -> Point 242, HEIDI Value: 1.0000
Point 257 -> Point 250, HEIDI Value: 1.0000
Point 257 -> Point 279, HEIDI Value: 1.0000
Point 257 -> Point 282, HEIDI Value: 1.0000
Point 257 -> Point 292, HEIDI Value: 1.0000
Point 258 -> Point 4, HEIDI Value: 1.0000
Point 258 -> Point 17, HEIDI Value: 1.0000
Point 258 -> Point 39, HEIDI Value: 1.0000
Point 258 -> Point 51, HEIDI Value: 1.0000
Point 258 -> Point 67, HEIDI Value: 1.0000
Point 258 -> Point 76, HEIDI Value: 1.0000
Point 258 -> Point 105, HEIDI Value: 1.0000
Point 258 -> Point 142, HEIDI Value: 1.0000
Point 258 -> Point 143, HEIDI Value: 1.0000
Point 258 -> Point 164, HEIDI Value: 1.0000
Point 258 -> Point 165, HEIDI Value: 1.0000
Point 258 -> Point 172, HEIDI Value: 1.0000
Point 258 -> Point 182, HEIDI Value: 1.0000
Point 258 -> Point 224, HEIDI Value: 1.0000
Point 258 -> Point 283, HEIDI Value: 1.0000
Point 259 -> Point 33, HEIDI Value: 1.0000
Point 259 -> Point 41, HEIDI Value: 1.0000
Point 259 -> Point 44, HEIDI Value: 1.0000
Point 259 -> Point 56, HEIDI Value: 1.0000
Point 259 -> Point 63, HEIDI Value: 1.0000
Point 259 -> Point 87, HEIDI Value: 1.0000
Point 259 -> Point 102, HEIDI Value: 1.0000
Point 259 -> Point 153, HEIDI Value: 1.0000
Point 259 -> Point 186, HEIDI Value: 1.0000
Point 259 -> Point 190, HEIDI Value: 1.0000
Point 259 -> Point 192, HEIDI Value: 1.0000
Point 259 -> Point 201, HEIDI Value: 1.0000
Point 259 -> Point 207, HEIDI Value: 1.0000
Point 259 -> Point 208, HEIDI Value: 1.0000
Point 259 -> Point 217, HEIDI Value: 1.0000
Point 259 -> Point 228, HEIDI Value: 1.0000
Point 259 -> Point 236, HEIDI Value: 1.0000
Point 259 -> Point 264, HEIDI Value: 1.0000
Point 259 -> Point 279, HEIDI Value: 1.0000
Point 259 -> Point 282, HEIDI Value: 1.0000
Point 260 -> Point 1, HEIDI Value: 1.0000
Point 260 -> Point 10, HEIDI Value: 1.0000
Point 260 -> Point 19, HEIDI Value: 1.0000
Point 260 -> Point 25, HEIDI Value: 1.0000
Point 260 -> Point 35, HEIDI Value: 1.0000
Point 260 -> Point 50, HEIDI Value: 1.0000
Point 260 -> Point 57, HEIDI Value: 1.0000
Point 260 -> Point 89, HEIDI Value: 1.0000
Point 260 -> Point 104, HEIDI Value: 1.0000
Point 260 -> Point 137, HEIDI Value: 1.0000
Point 260 -> Point 177, HEIDI Value: 1.0000
Point 260 -> Point 182, HEIDI Value: 1.0000
Point 260 -> Point 203, HEIDI Value: 1.0000
Point 260 -> Point 249, HEIDI Value: 1.0000
Point 260 -> Point 261, HEIDI Value: 1.0000
Point 260 -> Point 262, HEIDI Value: 1.0000
Point 260 -> Point 263, HEIDI Value: 1.0000
Point 260 -> Point 265, HEIDI Value: 1.0000
Point 260 -> Point 288, HEIDI Value: 1.0000
Point 261 -> Point 15, HEIDI Value: 1.0000
Point 261 -> Point 35, HEIDI Value: 1.0000
Point 261 -> Point 43, HEIDI Value: 1.0000
Point 261 -> Point 57, HEIDI Value: 1.0000
Point 261 -> Point 82, HEIDI Value: 1.0000
Point 261 -> Point 88, HEIDI Value: 1.0000
Point 261 -> Point 92, HEIDI Value: 1.0000
Point 261 -> Point 97, HEIDI Value: 1.0000
Point 261 -> Point 107, HEIDI Value: 1.0000
Point 261 -> Point 125, HEIDI Value: 1.0000
Point 261 -> Point 171, HEIDI Value: 1.0000
Point 261 -> Point 193, HEIDI Value: 1.0000
Point 261 -> Point 219, HEIDI Value: 1.0000
Point 261 -> Point 222, HEIDI Value: 1.0000
Point 261 -> Point 260, HEIDI Value: 1.0000
Point 261 -> Point 280, HEIDI Value: 1.0000
Point 262 -> Point 25, HEIDI Value: 1.0000
Point 262 -> Point 39, HEIDI Value: 1.0000
Point 262 -> Point 50, HEIDI Value: 1.0000
Point 262 -> Point 51, HEIDI Value: 1.0000
Point 262 -> Point 61, HEIDI Value: 1.0000
Point 262 -> Point 79, HEIDI Value: 1.0000
Point 262 -> Point 98, HEIDI Value: 1.0000
Point 262 -> Point 100, HEIDI Value: 1.0000
Point 262 -> Point 101, HEIDI Value: 1.0000
Point 262 -> Point 104, HEIDI Value: 1.0000
Point 262 -> Point 115, HEIDI Value: 1.0000
Point 262 -> Point 145, HEIDI Value: 1.0000
Point 262 -> Point 158, HEIDI Value: 1.0000
Point 262 -> Point 177, HEIDI Value: 1.0000
Point 262 -> Point 191, HEIDI Value: 1.0000
Point 262 -> Point 209, HEIDI Value: 1.0000
Point 262 -> Point 232, HEIDI Value: 1.0000
Point 262 -> Point 260, HEIDI Value: 1.0000
Point 262 -> Point 288, HEIDI Value: 1.0000
Point 263 -> Point 22, HEIDI Value: 1.0000
Point 263 -> Point 25, HEIDI Value: 1.0000
Point 263 -> Point 51, HEIDI Value: 1.0000
Point 263 -> Point 54, HEIDI Value: 1.0000
Point 263 -> Point 57, HEIDI Value: 1.0000
Point 263 -> Point 61, HEIDI Value: 1.0000
Point 263 -> Point 70, HEIDI Value: 1.0000
Point 263 -> Point 79, HEIDI Value: 1.0000
Point 263 -> Point 98, HEIDI Value: 1.0000
Point 263 -> Point 177, HEIDI Value: 1.0000
Point 263 -> Point 218, HEIDI Value: 1.0000
Point 263 -> Point 222, HEIDI Value: 1.0000
Point 263 -> Point 245, HEIDI Value: 1.0000
Point 263 -> Point 256, HEIDI Value: 1.0000
Point 263 -> Point 273, HEIDI Value: 1.0000
Point 263 -> Point 280, HEIDI Value: 1.0000
Point 263 -> Point 288, HEIDI Value: 1.0000
Point 263 -> Point 297, HEIDI Value: 1.0000
Point 264 -> Point 32, HEIDI Value: 1.0000
Point 264 -> Point 41, HEIDI Value: 1.0000
Point 264 -> Point 42, HEIDI Value: 1.0000
Point 264 -> Point 49, HEIDI Value: 1.0000
Point 264 -> Point 53, HEIDI Value: 1.0000
Point 264 -> Point 66, HEIDI Value: 1.0000
Point 264 -> Point 84, HEIDI Value: 1.0000
Point 264 -> Point 95, HEIDI Value: 1.0000
Point 264 -> Point 118, HEIDI Value: 1.0000
Point 264 -> Point 153, HEIDI Value: 1.0000
Point 264 -> Point 166, HEIDI Value: 1.0000
Point 264 -> Point 207, HEIDI Value: 1.0000
Point 264 -> Point 213, HEIDI Value: 1.0000
Point 264 -> Point 231, HEIDI Value: 1.0000
Point 264 -> Point 239, HEIDI Value: 1.0000
Point 264 -> Point 259, HEIDI Value: 1.0000
Point 264 -> Point 268, HEIDI Value: 1.0000
Point 264 -> Point 284, HEIDI Value: 1.0000
Point 264 -> Point 298, HEIDI Value: 1.0000
Point 265 -> Point 11, HEIDI Value: 1.0000
Point 265 -> Point 18, HEIDI Value: 1.0000
Point 265 -> Point 25, HEIDI Value: 1.0000
Point 265 -> Point 57, HEIDI Value: 1.0000
Point 265 -> Point 72, HEIDI Value: 1.0000
Point 265 -> Point 78, HEIDI Value: 1.0000
Point 265 -> Point 88, HEIDI Value: 1.0000
Point 265 -> Point 97, HEIDI Value: 1.0000
Point 265 -> Point 104, HEIDI Value: 1.0000
Point 265 -> Point 117, HEIDI Value: 1.0000
Point 265 -> Point 120, HEIDI Value: 1.0000
Point 265 -> Point 121, HEIDI Value: 1.0000
Point 265 -> Point 129, HEIDI Value: 1.0000
Point 265 -> Point 131, HEIDI Value: 1.0000
Point 265 -> Point 154, HEIDI Value: 1.0000
Point 265 -> Point 161, HEIDI Value: 1.0000
Point 265 -> Point 162, HEIDI Value: 1.0000
Point 265 -> Point 172, HEIDI Value: 1.0000
Point 265 -> Point 188, HEIDI Value: 1.0000
Point 265 -> Point 260, HEIDI Value: 1.0000
Point 266 -> Point 16, HEIDI Value: 1.0000
Point 266 -> Point 72, HEIDI Value: 1.0000
Point 266 -> Point 81, HEIDI Value: 1.0000
Point 266 -> Point 82, HEIDI Value: 1.0000
Point 266 -> Point 98, HEIDI Value: 1.0000
Point 266 -> Point 101, HEIDI Value: 1.0000
Point 266 -> Point 115, HEIDI Value: 1.0000
Point 266 -> Point 124, HEIDI Value: 1.0000
Point 266 -> Point 129, HEIDI Value: 1.0000
Point 266 -> Point 139, HEIDI Value: 1.0000
Point 266 -> Point 155, HEIDI Value: 1.0000
Point 266 -> Point 191, HEIDI Value: 1.0000
Point 266 -> Point 196, HEIDI Value: 1.0000
Point 266 -> Point 197, HEIDI Value: 1.0000
Point 266 -> Point 215, HEIDI Value: 1.0000
Point 266 -> Point 227, HEIDI Value: 1.0000
Point 266 -> Point 232, HEIDI Value: 1.0000
Point 266 -> Point 252, HEIDI Value: 1.0000
Point 266 -> Point 254, HEIDI Value: 1.0000
Point 266 -> Point 272, HEIDI Value: 1.0000
Point 266 -> Point 281, HEIDI Value: 1.0000
Point 266 -> Point 289, HEIDI Value: 1.0000
Point 266 -> Point 297, HEIDI Value: 1.0000
Point 267 -> Point 41, HEIDI Value: 1.0000
Point 267 -> Point 68, HEIDI Value: 1.0000
Point 267 -> Point 83, HEIDI Value: 1.0000
Point 267 -> Point 95, HEIDI Value: 1.0000
Point 267 -> Point 108, HEIDI Value: 1.0000
Point 267 -> Point 109, HEIDI Value: 1.0000
Point 267 -> Point 146, HEIDI Value: 1.0000
Point 267 -> Point 153, HEIDI Value: 1.0000
Point 267 -> Point 173, HEIDI Value: 1.0000
Point 267 -> Point 187, HEIDI Value: 1.0000
Point 267 -> Point 213, HEIDI Value: 1.0000
Point 267 -> Point 221, HEIDI Value: 1.0000
Point 267 -> Point 225, HEIDI Value: 1.0000
Point 267 -> Point 236, HEIDI Value: 1.0000
Point 267 -> Point 238, HEIDI Value: 1.0000
Point 267 -> Point 264, HEIDI Value: 1.0000
Point 267 -> Point 284, HEIDI Value: 1.0000
Point 267 -> Point 287, HEIDI Value: 1.0000
Point 268 -> Point 6, HEIDI Value: 1.0000
Point 268 -> Point 38, HEIDI Value: 1.0000
Point 268 -> Point 49, HEIDI Value: 1.0000
Point 268 -> Point 55, HEIDI Value: 1.0000
Point 268 -> Point 118, HEIDI Value: 1.0000
Point 268 -> Point 153, HEIDI Value: 1.0000
Point 268 -> Point 168, HEIDI Value: 1.0000
Point 268 -> Point 173, HEIDI Value: 1.0000
Point 268 -> Point 187, HEIDI Value: 1.0000
Point 268 -> Point 198, HEIDI Value: 1.0000
Point 268 -> Point 200, HEIDI Value: 1.0000
Point 268 -> Point 229, HEIDI Value: 1.0000
Point 268 -> Point 236, HEIDI Value: 1.0000
Point 268 -> Point 238, HEIDI Value: 1.0000
Point 268 -> Point 239, HEIDI Value: 1.0000
Point 268 -> Point 247, HEIDI Value: 1.0000
Point 268 -> Point 255, HEIDI Value: 1.0000
Point 268 -> Point 264, HEIDI Value: 1.0000
Point 268 -> Point 267, HEIDI Value: 1.0000
Point 268 -> Point 284, HEIDI Value: 1.0000
Point 269 -> Point 9, HEIDI Value: 1.0000
Point 269 -> Point 20, HEIDI Value: 1.0000
Point 269 -> Point 23, HEIDI Value: 1.0000
Point 269 -> Point 34, HEIDI Value: 1.0000
Point 269 -> Point 38, HEIDI Value: 1.0000
Point 269 -> Point 45, HEIDI Value: 1.0000
Point 269 -> Point 69, HEIDI Value: 1.0000
Point 269 -> Point 71, HEIDI Value: 1.0000
Point 269 -> Point 74, HEIDI Value: 1.0000
Point 269 -> Point 80, HEIDI Value: 1.0000
Point 269 -> Point 95, HEIDI Value: 1.0000
Point 269 -> Point 114, HEIDI Value: 1.0000
Point 269 -> Point 127, HEIDI Value: 1.0000
Point 269 -> Point 133, HEIDI Value: 1.0000
Point 269 -> Point 168, HEIDI Value: 1.0000
Point 269 -> Point 237, HEIDI Value: 1.0000
Point 269 -> Point 276, HEIDI Value: 1.0000
Point 270 -> Point 22, HEIDI Value: 1.0000
Point 270 -> Point 39, HEIDI Value: 1.0000
Point 270 -> Point 51, HEIDI Value: 1.0000
Point 270 -> Point 60, HEIDI Value: 1.0000
Point 270 -> Point 67, HEIDI Value: 1.0000
Point 270 -> Point 100, HEIDI Value: 1.0000
Point 270 -> Point 121, HEIDI Value: 1.0000
Point 270 -> Point 175, HEIDI Value: 1.0000
Point 270 -> Point 177, HEIDI Value: 1.0000
Point 270 -> Point 214, HEIDI Value: 1.0000
Point 270 -> Point 296, HEIDI Value: 1.0000
Point 271 -> Point 8, HEIDI Value: 1.0000
Point 271 -> Point 61, HEIDI Value: 1.0000
Point 271 -> Point 67, HEIDI Value: 1.0000
Point 271 -> Point 78, HEIDI Value: 1.0000
Point 271 -> Point 98, HEIDI Value: 1.0000
Point 271 -> Point 106, HEIDI Value: 1.0000
Point 271 -> Point 130, HEIDI Value: 1.0000
Point 271 -> Point 143, HEIDI Value: 1.0000
Point 271 -> Point 144, HEIDI Value: 1.0000
Point 271 -> Point 162, HEIDI Value: 1.0000
Point 271 -> Point 165, HEIDI Value: 1.0000
Point 271 -> Point 177, HEIDI Value: 1.0000
Point 271 -> Point 181, HEIDI Value: 1.0000
Point 271 -> Point 270, HEIDI Value: 1.0000
Point 271 -> Point 299, HEIDI Value: 1.0000
Point 272 -> Point 16, HEIDI Value: 1.0000
Point 272 -> Point 62, HEIDI Value: 1.0000
Point 272 -> Point 67, HEIDI Value: 1.0000
Point 272 -> Point 72, HEIDI Value: 1.0000
Point 272 -> Point 121, HEIDI Value: 1.0000
Point 272 -> Point 129, HEIDI Value: 1.0000
Point 272 -> Point 130, HEIDI Value: 1.0000
Point 272 -> Point 140, HEIDI Value: 1.0000
Point 272 -> Point 202, HEIDI Value: 1.0000
Point 272 -> Point 205, HEIDI Value: 1.0000
Point 272 -> Point 266, HEIDI Value: 1.0000
Point 272 -> Point 280, HEIDI Value: 1.0000
Point 272 -> Point 295, HEIDI Value: 1.0000
Point 273 -> Point 10, HEIDI Value: 1.0000
Point 273 -> Point 19, HEIDI Value: 1.0000
Point 273 -> Point 43, HEIDI Value: 1.0000
Point 273 -> Point 86, HEIDI Value: 1.0000
Point 273 -> Point 101, HEIDI Value: 1.0000
Point 273 -> Point 117, HEIDI Value: 1.0000
Point 273 -> Point 126, HEIDI Value: 1.0000
Point 273 -> Point 139, HEIDI Value: 1.0000
Point 273 -> Point 149, HEIDI Value: 1.0000
Point 273 -> Point 188, HEIDI Value: 1.0000
Point 273 -> Point 218, HEIDI Value: 1.0000
Point 273 -> Point 232, HEIDI Value: 1.0000
Point 273 -> Point 245, HEIDI Value: 1.0000
Point 273 -> Point 252, HEIDI Value: 1.0000
Point 273 -> Point 256, HEIDI Value: 1.0000
Point 273 -> Point 263, HEIDI Value: 1.0000
Point 273 -> Point 274, HEIDI Value: 1.0000
Point 273 -> Point 280, HEIDI Value: 1.0000
Point 273 -> Point 297, HEIDI Value: 1.0000
Point 274 -> Point 35, HEIDI Value: 1.0000
Point 274 -> Point 36, HEIDI Value: 1.0000
Point 274 -> Point 86, HEIDI Value: 1.0000
Point 274 -> Point 90, HEIDI Value: 1.0000
Point 274 -> Point 106, HEIDI Value: 1.0000
Point 274 -> Point 117, HEIDI Value: 1.0000
Point 274 -> Point 147, HEIDI Value: 1.0000
Point 274 -> Point 149, HEIDI Value: 1.0000
Point 274 -> Point 188, HEIDI Value: 1.0000
Point 274 -> Point 197, HEIDI Value: 1.0000
Point 274 -> Point 273, HEIDI Value: 1.0000
Point 274 -> Point 278, HEIDI Value: 1.0000
Point 274 -> Point 285, HEIDI Value: 1.0000
Point 275 -> Point 5, HEIDI Value: 1.0000
Point 275 -> Point 22, HEIDI Value: 1.0000
Point 275 -> Point 76, HEIDI Value: 1.0000
Point 275 -> Point 88, HEIDI Value: 1.0000
Point 275 -> Point 92, HEIDI Value: 1.0000
Point 275 -> Point 97, HEIDI Value: 1.0000
Point 275 -> Point 143, HEIDI Value: 1.0000
Point 275 -> Point 144, HEIDI Value: 1.0000
Point 275 -> Point 147, HEIDI Value: 1.0000
Point 275 -> Point 167, HEIDI Value: 1.0000
Point 275 -> Point 193, HEIDI Value: 1.0000
Point 275 -> Point 202, HEIDI Value: 1.0000
Point 275 -> Point 203, HEIDI Value: 1.0000
Point 275 -> Point 224, HEIDI Value: 1.0000
Point 275 -> Point 240, HEIDI Value: 1.0000
Point 275 -> Point 244, HEIDI Value: 1.0000
Point 275 -> Point 253, HEIDI Value: 1.0000
Point 276 -> Point 9, HEIDI Value: 1.0000
Point 276 -> Point 23, HEIDI Value: 1.0000
Point 276 -> Point 32, HEIDI Value: 1.0000
Point 276 -> Point 45, HEIDI Value: 1.0000
Point 276 -> Point 47, HEIDI Value: 1.0000
Point 276 -> Point 53, HEIDI Value: 1.0000
Point 276 -> Point 64, HEIDI Value: 1.0000
Point 276 -> Point 69, HEIDI Value: 1.0000
Point 276 -> Point 71, HEIDI Value: 1.0000
Point 276 -> Point 84, HEIDI Value: 1.0000
Point 276 -> Point 134, HEIDI Value: 1.0000
Point 276 -> Point 166, HEIDI Value: 1.0000
Point 276 -> Point 168, HEIDI Value: 1.0000
Point 276 -> Point 179, HEIDI Value: 1.0000
Point 276 -> Point 207, HEIDI Value: 1.0000
Point 276 -> Point 212, HEIDI Value: 1.0000
Point 276 -> Point 228, HEIDI Value: 1.0000
Point 276 -> Point 242, HEIDI Value: 1.0000
Point 276 -> Point 246, HEIDI Value: 1.0000
Point 276 -> Point 294, HEIDI Value: 1.0000
Point 277 -> Point 14, HEIDI Value: 1.0000
Point 277 -> Point 63, HEIDI Value: 1.0000
Point 277 -> Point 87, HEIDI Value: 1.0000
Point 277 -> Point 111, HEIDI Value: 1.0000
Point 277 -> Point 148, HEIDI Value: 1.0000
Point 277 -> Point 159, HEIDI Value: 1.0000
Point 277 -> Point 199, HEIDI Value: 1.0000
Point 277 -> Point 211, HEIDI Value: 1.0000
Point 277 -> Point 223, HEIDI Value: 1.0000
Point 277 -> Point 234, HEIDI Value: 1.0000
Point 277 -> Point 238, HEIDI Value: 1.0000
Point 277 -> Point 246, HEIDI Value: 1.0000
Point 277 -> Point 251, HEIDI Value: 1.0000
Point 278 -> Point 5, HEIDI Value: 1.0000
Point 278 -> Point 16, HEIDI Value: 1.0000
Point 278 -> Point 89, HEIDI Value: 1.0000
Point 278 -> Point 99, HEIDI Value: 1.0000
Point 278 -> Point 105, HEIDI Value: 1.0000
Point 278 -> Point 137, HEIDI Value: 1.0000
Point 278 -> Point 140, HEIDI Value: 1.0000
Point 278 -> Point 141, HEIDI Value: 1.0000
Point 278 -> Point 145, HEIDI Value: 1.0000
Point 278 -> Point 161, HEIDI Value: 1.0000
Point 278 -> Point 182, HEIDI Value: 1.0000
Point 278 -> Point 193, HEIDI Value: 1.0000
Point 278 -> Point 194, HEIDI Value: 1.0000
Point 278 -> Point 203, HEIDI Value: 1.0000
Point 278 -> Point 215, HEIDI Value: 1.0000
Point 278 -> Point 254, HEIDI Value: 1.0000
Point 278 -> Point 274, HEIDI Value: 1.0000
Point 278 -> Point 296, HEIDI Value: 1.0000
Point 279 -> Point 55, HEIDI Value: 1.0000
Point 279 -> Point 119, HEIDI Value: 1.0000
Point 279 -> Point 160, HEIDI Value: 1.0000
Point 279 -> Point 184, HEIDI Value: 1.0000
Point 279 -> Point 195, HEIDI Value: 1.0000
Point 279 -> Point 204, HEIDI Value: 1.0000
Point 279 -> Point 208, HEIDI Value: 1.0000
Point 279 -> Point 212, HEIDI Value: 1.0000
Point 279 -> Point 217, HEIDI Value: 1.0000
Point 279 -> Point 228, HEIDI Value: 1.0000
Point 279 -> Point 230, HEIDI Value: 1.0000
Point 279 -> Point 233, HEIDI Value: 1.0000
Point 279 -> Point 250, HEIDI Value: 1.0000
Point 279 -> Point 257, HEIDI Value: 1.0000
Point 279 -> Point 259, HEIDI Value: 1.0000
Point 279 -> Point 292, HEIDI Value: 1.0000
Point 280 -> Point 3, HEIDI Value: 1.0000
Point 280 -> Point 16, HEIDI Value: 1.0000
Point 280 -> Point 72, HEIDI Value: 1.0000
Point 280 -> Point 81, HEIDI Value: 1.0000
Point 280 -> Point 82, HEIDI Value: 1.0000
Point 280 -> Point 101, HEIDI Value: 1.0000
Point 280 -> Point 124, HEIDI Value: 1.0000
Point 280 -> Point 126, HEIDI Value: 1.0000
Point 280 -> Point 129, HEIDI Value: 1.0000
Point 280 -> Point 163, HEIDI Value: 1.0000
Point 280 -> Point 196, HEIDI Value: 1.0000
Point 280 -> Point 218, HEIDI Value: 1.0000
Point 280 -> Point 222, HEIDI Value: 1.0000
Point 280 -> Point 227, HEIDI Value: 1.0000
Point 280 -> Point 245, HEIDI Value: 1.0000
Point 280 -> Point 256, HEIDI Value: 1.0000
Point 280 -> Point 263, HEIDI Value: 1.0000
Point 280 -> Point 272, HEIDI Value: 1.0000
Point 280 -> Point 273, HEIDI Value: 1.0000
Point 281 -> Point 0, HEIDI Value: 1.0000
Point 281 -> Point 4, HEIDI Value: 1.0000
Point 281 -> Point 35, HEIDI Value: 1.0000
Point 281 -> Point 36, HEIDI Value: 1.0000
Point 281 -> Point 51, HEIDI Value: 1.0000
Point 281 -> Point 61, HEIDI Value: 1.0000
Point 281 -> Point 76, HEIDI Value: 1.0000
Point 281 -> Point 81, HEIDI Value: 1.0000
Point 281 -> Point 82, HEIDI Value: 1.0000
Point 281 -> Point 101, HEIDI Value: 1.0000
Point 281 -> Point 105, HEIDI Value: 1.0000
Point 281 -> Point 124, HEIDI Value: 1.0000
Point 281 -> Point 164, HEIDI Value: 1.0000
Point 281 -> Point 165, HEIDI Value: 1.0000
Point 281 -> Point 215, HEIDI Value: 1.0000
Point 281 -> Point 224, HEIDI Value: 1.0000
Point 281 -> Point 227, HEIDI Value: 1.0000
Point 281 -> Point 232, HEIDI Value: 1.0000
Point 281 -> Point 266, HEIDI Value: 1.0000
Point 281 -> Point 295, HEIDI Value: 1.0000
Point 281 -> Point 297, HEIDI Value: 1.0000
Point 282 -> Point 55, HEIDI Value: 1.0000
Point 282 -> Point 85, HEIDI Value: 1.0000
Point 282 -> Point 195, HEIDI Value: 1.0000
